ID,Area,Perimeter
sd28_10xs7a6.tiff,1816.26071,634.575681
sd18_10xs4a2.tiff,1376.125266,490.9015809
sd11_10x1a3.tiff,768.5169986,299.3797227
sd11_10xs1a8.tiff,986.4684756,392.3086556
sd5_10xs7a2.tiff,613.1144847,267.0954533
sd5_10xs7a3.tiff,887.9543939,361.462984
sd7_10x3a6.tiff,1098.976086,405.5462433
sd8_10x1a1.tiff,940.1264723,393.1614686
sd18_10xs4a3.tiff,1453.222787,525.0264722
sd6_10xs7a1.tiff,727.1485303,293.4629838
sd2_10x5a1.tiff,1149.071469,455.889389
sd14_10xs9a1.tiff,2698.013589,738.5067017
sd11_10x1a2.tiff,738.0239804,300.9949479
sd11_10xs1a9.tiff,876.5910449,349.3624792
sd7_10x7a1.tiff,805.856476,327.3624797
sd14_10xs5a1.tiff,3196.894295,856.759447
sd6_10xs2a2.tiff,691.5849177,298.5512965
sd24_10x2a4.tiff,1458.871637,514.0071396
sd7_10x2a2.tiff,634.8819264,311.3380936
sd23_10xs2a2.tiff,1060.815404,414.2914107
sd14_10xs1a6.tiff,2535.96506,731.1686066
sd2_10x4a5.tiff,869.80546,380.7766911
sd7_10x6a5.tiff,576.6394065,269.0954525
sd10_10x6a9.tiff,1661.986189,549.1198376
sd5_10x4a6.tiff,2730.169214,764.1147856
sd28_10xs8a2.tiff,1309.51157,524.6761874
sd14_10x5a4.tiff,438.9888583,216.6101713
sd23_10x8a1.tiff,2129.898566,661.5706276
sd12_10x3a8.tiff,1991.565789,615.4112473
sd5_10x3a4.tiff,1646.30004,527.3452336
sd6_10xs1a7.tiff,1159.462489,428.3746721
sd14_10xs6a4.tiff,2947.546368,783.7056246
sd26_10x3a2.tiff,1375.461171,480.2081505
sd18_10xs2a5.tiff,934.7977422,382.818324
sd23_10x5a5.tiff,2618.802539,750.5483321
sd14_10xs2a3.tiff,2176.457322,691.4457386
sd1_10xs8a4.tiff,1582.125906,562.1736616
sd20_10xs1a5.tiff,945.2276835,340.5512971
sd11_10x3a3.tiff,589.3844225,271.5391041
sd1_10xs8a10.tiff,1637.922819,543.6467485
sd8_10x2a4.tiff,558.9966739,258.4091609
sd18_10xs3a1.tiff,620.2044318,279.0365775
sd28_10xs8a10.tiff,1522.255922,611.3036035
sd2_10x2a3.tiff,730.4914351,312.4507911
sd23_10xs4a4.tiff,1790.460578,592.4823154
sd7_10x4a4.tiff,1880.796777,549.5950154
sd6_10xs4a4.tiff,1296.388806,466.132031
sd14_10xs3a7.tiff,1584.690714,527.9655105
sd2_10x6a4.tiff,1263.423825,463.5046132
sd10_10x3a6.tiff,963.1110618,390.2914097
sd18_10x1a2.tiff,1502.246241,504.0559114
sd6_10xs4a12.tiff,1132.376115,428.9188286
sd11_10xs5a2.tiff,845.4016278,327.2203426
sd20_10x7a3.tiff,1056.524247,407.0365771
sd1_10x1a1.tiff,1069.672356,433.6051185
sd3_10x3a2.tiff,923.1640564,338.9949474
sd23_10x1b4.tiff,1027.786503,411.5634885
sd11_10xs1a5.tiff,1268.03878,473.9310187
sd20_10x3a4.tiff,1280.872238,427.1025915
sd28_10x4a3.tiff,1310.933882,475.161468
sd10_10x2a2.tiff,2738.275606,743.830515
sd11_10xs4a6.tiff,817.6512472,319.4213545
sd22_10x4a4.tiff,801.8580315,330.1909049
sd20_10x6a7.tiff,1492.586334,490.3330405
sd17_10x2a1.tiff,848.4124638,326.1909049
sd29_10xs3a1.tiff,728.0437923,303.1370826
sd12_10x4a6.tiff,1501.120908,510.2741657
sd10_10x6a5.tiff,3756.998088,887.7056235
sd7_10x6a9.tiff,710.4579051,281.7817445
sd18_10x4a1.tiff,1107.507137,435.4457377
sd1_10x42.tiff,738.4203585,330.8355664
sd20_10x5a2.tiff,864.5075419,349.0609629
sd18_10x3a3.tiff,1221.508978,455.4457378
sd14_10x86.tiff,842.7176024,378.6934316
sd12_10x3a4.tiff,1884.557306,601.4213532
sd10_10x1a7.tiff,1936.778722,587.2102408
sd27_10x5a1.tiff,1140.545237,438.5929257
sd11_10xs3a4.tiff,791.486506,312.4335462
sd1_10xs8a8.tiff,1563.536735,527.5046133
sd17_10x5a3.tiff,631.493241,278.6934314
sd28_10x3a1.tiff,1976.275031,610.1492749
sd12_10x7a3.tiff,1006.348729,389.4457387
sd8_10xs1a2.tiff,1638.759123,545.5462439
sd22_10x6a5.tiff,918.6555465,370.8771962
sd3_10xs1a4.tiff,729.4867014,298.6345562
sd11_10xs1a10.tiff,643.0811582,289.4213536
sd28_10x6a2.tiff,1561.693641,573.445738
sd19_10xs2a4.tiff,730.2283152,308.4507922
sd20_10x9a2.tiff,1338.34857,475.9066352
sd22_10x2a2.tiff,1242.895378,457.5289974
sd10_10x4a4.tiff,1517.131072,525.3624781
sd7_10x4a8.tiff,731.6774612,282.8944429
sd25_10x2a1.tiff,1802.808347,560.8670913
sd28_10x2a5.tiff,1193.605439,488.6761881
sd6_10xs4a3.tiff,1923.45107,592.4995605
sd2_10x6a3.tiff,981.5311825,388.3746716
sd7_10x4a3.tiff,1220.081219,449.043717
sd23_10xs4a3.tiff,1265.020301,446.5584369
sd20_10xs4a1.tiff,1114.383566,414.2081497
sd14_10xs7a7.tiff,2116.960635,664.5655776
sd2_10x2a4.tiff,801.3735603,327.7228692
sd23_10x9a2.tiff,2315.547931,675.0924895
sd5_10x2a7.tiff,1113.742433,399.8477604
sd8_10x2a3.tiff,1255.665023,457.2447273
sd20_10xs1a2.tiff,937.8548367,341.9655095
sd11_10x3a4.tiff,813.5671108,309.6812387
sd6_10xs5a7.tiff,998.8669134,396.5929261
sd14_10xs2a4.tiff,3277.336789,838.5756813
sd2_10x7a7.tiff,635.6566149,274.4091611
sd1_10xs8a3.tiff,1400.212126,496.0071396
sd28_10xs5a1.tiff,1121.619748,454.4335459
sd5_10xs1a2.tiff,481.0866129,247.1959577
sd23_10xs5a7.tiff,1492.184975,572.3574265
sd7_10x5a7.tiff,976.3708837,370.7766906
sd23_10x5a2.tiff,1809.866173,600.4823159
sd14_10xs6a3.tiff,2352.09435,673.7644991
sd18_10xs2a2.tiff,1568.118383,538.2152891
sd28_10xs8a5.tiff,1630.733172,598.29141
sd5_10x3a3.tiff,1033.200945,367.4802287
sd14_10x5a3.tiff,684.886232,311.1370823
sd7_10x6a2.tiff,618.6858675,289.539104
sd5_10x4a1.tiff,611.506509,286.4091612
sd14_10xs1a1.tiff,3547.75782,903.9554049
sd14_10xs7a11.tiff,1977.427693,626.8427075
sd2_10x4a2.tiff,770.6593958,334.4924228
sd13_10x2a2.tiff,648.1757581,289.622364
sd24_10x2a3.tiff,1276.922466,495.6051189
sd6_10xs2a5.tiff,479.7514822,227.0954521
sd14_10xs5a6.tiff,2465.446335,712.2914104
sd7_10x7a6.tiff,592.6964404,271.5218589
sd18_10xs4a4.tiff,1546.362196,513.2274858
sd20_10xs3a3.tiff,608.4951539,274.0660145
sd14_10xs9a6.tiff,2187.728714,645.4701239
sd11_10x1a5.tiff,1085.298017,377.0365778
sd6_10xs7a6.tiff,1084.910575,414.2914097
sd7_10x3a1.tiff,1151.467329,454.4507908
sd23_10xs3a1.tiff,2310.510993,700.9919834
sd5_10x1a2.tiff,1004.199789,426.6173114
sd5_10xs7a4.tiff,818.7965396,334.249781
sd2_10x1a1.tiff,642.0203213,283.1787128
sd10_10x4a3.tiff,1800.54225,565.1858522
sd28_10x2a2.tiff,1672.52914,555.9726504
sd11_10xs2a7.tiff,1113.221232,419.8477591
sd22_10x2a5.tiff,1028.150507,399.889389
sd20_10x9a5.tiff,678.7663177,297.8650043
sd27_10x4a2.tiff,1290.520825,467.4629841
sd28_10x6a5.tiff,1122.780079,452.4507908
sd19_10xs2a3.tiff,1107.649348,403.220343
sd8_10xs1a5.tiff,556.572826,232.6690464
sd22_10x6a2.tiff,815.6232439,345.622364
sd3_10xs1a3.tiff,596.2328409,253.96551
sd20_10x4a1.tiff,871.7059388,344.0904001
sd10_10x5a7.tiff,1738.098587,547.9482648
sd25_10x3a2.tiff,1248.942184,476.04877
sd27_10x1a1.tiff,1491.018903,510.4579295
sd14_10xs2a8.tiff,3056.715589,820.9432129
sd17_10x5a4.tiff,1003.085575,354.9188286
sd22_10x3a1.tiff,802.2007615,331.9482636
sd11_10xs3a3.tiff,1394.371726,477.8305162
sd20_10x1a2.tiff,520.3739985,247.6396089
sd28_10x7a1.tiff,1921.318952,645.9310197
sd28_10xs8a9.tiff,1197.025723,475.8061298
sd12_10x3a3.tiff,1882.504916,590.9015832
sd14_10x81.tiff,1448.863725,530.4579306
sd17_10x1a3.tiff,1504.341117,502.3746707
sd1_10x45.tiff,1024.33973,390.8771967
sd12_10x4a1.tiff,1702.085242,552.8599524
sd10_10x6a2.tiff,1534.931649,535.5046127
sd3_10xs3a2.tiff,727.689807,294.5512964
sd22_10x4a3.tiff,1112.219069,427.8305138
sd11_10xs4a1.tiff,768.5710545,304.2497802
sd17_10x61.tiff,610.8257323,255.823375
sd10_10x2a5.tiff,2117.66272,626.6589413
sd19_10xs32.tiff,787.279482,335.5807346
sd18_10x5a2.tiff,960.346613,413.2030973
sd23_10x1b3.tiff,1747.463193,610.3330407
sd11_10xs1a2.tiff,603.9834491,276.4507904
sd20_10x3a3.tiff,1030.188317,389.5878749
sd12_10x5a5.tiff,1618.67531,547.9898951
sd3_10x3a5.tiff,603.4863476,259.237588
sd7_10x5a13.tiff,1099.011384,386.7523082
sd28_10x1a7.tiff,1069.888722,427.4629831
sd18_10x1a5.tiff,1001.010595,402.6761868
sd29_10xs2a2.tiff,697.6763765,296.3086559
sd11_10xs5a5.tiff,640.0238458,277.9655099
sd17_10x3a2.tiff,976.9124331,377.3036014
sd12_10x1a2.tiff,1618.032074,548.5340506
sd10_10x3a1.tiff,1870.790178,617.8477594
sd12_10x1a3.tiff,1672.022988,550.391916
sd28_10x5a1.tiff,1947.563832,603.345234
sd18_10x1a4.tiff,1391.774844,490.5584365
sd29_10xs2a3.tiff,1076.337659,397.1025918
sd11_10xs5a4.tiff,425.153932,210.5096666
sd17_10x3a3.tiff,1360.022406,464.5756817
sd12_10x5a4.tiff,913.3101943,368.2081498
sd25_10x1a2.tiff,674.0255416,289.7056253
sd27_10x3a1.tiff,1451.65009,507.8721422
sd3_10x3a4.tiff,756.4204976,311.1370828
sd7_10x5a12.tiff,809.9017569,322.7523065
sd28_10x1a6.tiff,1536.15109,532.2985498
sd18_10x5a3.tiff,1152.644855,440.5168061
sd23_10x1b2.tiff,1407.610169,458.9777024
sd22_10x1a1.tiff,1276.13299,462.8183219
sd11_10x1a8.tiff,957.7672404,364.8944421
sd11_10xs1a3.tiff,624.3336267,278.8944421
sd20_10x3a2.tiff,1257.822005,434.2325356
sd10_10x2a4.tiff,2152.454955,672.3330405
sd25_10x4a1.tiff,1506.573985,513.0365773
sd19_10xs33.tiff,742.8208388,290.9949476
sd27_10x6a2.tiff,1307.902178,448.9432125
sd22_10x4a2.tiff,999.681606,401.4457377
sd20_10x6a1.tiff,1107.261073,398.4163005
sd10_10x6a3.tiff,2086.60546,631.3624786
sd1_10x44.tiff,1207.993224,465.8477601
sd15_10x3a1.tiff,889.9366015,329.5807346
sd17_10x1a2.tiff,842.8150569,341.0193337
sd28_10xs8a8.tiff,530.1965316,259.3797232
sd12_10x3a2.tiff,1428.605835,480.0731541
sd10_10x1a1.tiff,2835.594565,769.9726496
sd14_10xs2a9.tiff,3017.983279,810.298551
sd17_10x5a5.tiff,671.0079761,274.4507906
sd11_10xs3a2.tiff,906.8050507,335.0782071
sd20_10x1a3.tiff,705.098603,294.651801
sd12_10x7a5.tiff,1116.145451,415.7472546
sd10_10x5a6.tiff,2040.818422,602.3919166
sd8_10xs1a4.tiff,1084.412762,409.5218586
sd18_10x2a1.tiff,1182.734397,448.7178162
sd22_10x6a3.tiff,912.8695607,370.9777025
sd3_10xs1a2.tiff,589.4548591,258.7523071
sd12_10x2a6.tiff,1886.177872,592.6345561
sd27_10x4a3.tiff,2578.45768,738.6833261
sd19_10xs2a2.tiff,776.4256095,296.1665198
sd28_10x6a4.tiff,1391.973055,504.4751759
sd29_10xs5a1.tiff,1152.17663,404.9188278
sd11_10xs2a6.tiff,482.7244583,212.9949467
sd22_10x2a4.tiff,962.709716,370.3746724
sd20_10x9a4.tiff,1102.63291,414.1492758
sd17_10x4a1.tiff,673.5336275,283.9655105
sd12_10x6a1.tiff,1355.466951,476.1909039
sd10_10x4a2.tiff,1781.967361,560.6934327
sd28_10x2a3.tiff,1600.826822,555.7056246
sd18_10x1a8.tiff,1157.31956,445.5462435
sd5_10x1a3.tiff,844.7342106,376.7766914
sd18_10xs4a5.tiff,1935.086664,584.2152897
sd14_10xs9a7.tiff,2990.667554,814.0802935
sd20_10xs3a2.tiff,667.8044146,278.7523068
sd11_10x1a4.tiff,554.6560067,238.3675309
sd6_10xs7a7.tiff,1553.515266,531.546244
sd5_10xs3a2.tiff,893.3977901,346.8355672
sd28_10xs7a1.tiff,1234.925823,475.6883792
sd23_10x10a1.tiff,729.0485414,320.1076449
sd6_10xs2a4.tiff,996.4617412,349.4457399
sd24_10x2a2.tiff,1545.616512,565.3624789
sd14_10xs5a7.tiff,1444.10041,546.1909055
sd18_10xs1a6.tiff,687.5993112,308.4507906
sd5_10xs6a1.tiff,920.2167532,353.5046142
sd23_10xs2a4.tiff,858.0513621,359.3208474
sd10_10x2a8.tiff,2477.318969,655.4213532
sd14_10xs7a10.tiff,2920.485221,760.7077111
sd2_10x4a3.tiff,1461.813628,543.5462435
sd13_10x2a3.tiff,885.7792676,372.5929275
sd7_10x6a3.tiff,1026.327589,379.0954528
sd28_10xs8a4.tiff,1356.053896,500.8355663
sd30_10x4a1.tiff,1094.085906,421.4629838
sd7_10x1a1.tiff,1003.248891,378.8771976
sd23_10xs1a1.tiff,949.3939031,381.7644999
sd5_10x3a2.tiff,1488.914229,500.4163004
sd14_10x5a2.tiff,2270.430026,682.0904009
sd14_10xs6a2.tiff,3331.521993,850.0903999
sd6_10xs1a1.tiff,928.8185473,349.2619718
sd2_10x3a1.tiff,1442.186522,519.6883792
sd18_10xs2a3.tiff,1878.456759,596.5584362
sd7_10x5a6.tiff,1267.55132,445.5218586
sd23_10xs5a6.tiff,1748.296053,595.8721454
sd23_10x5a3.tiff,2379.180964,698.4650731
sd14_10xs11a1.tiff,2578.240678,732.2224308
sd20_10xs1a3.tiff,1303.280618,445.8061291
sd11_10x3a5.tiff,797.3434738,338.8944421
sd1_10xs1a1.tiff,2346.964605,626.5411917
sd6_10xs5a6.tiff,728.7478001,302.9949466
sd14_10xs2a5.tiff,3012.936534,818.2152909
sd2_10x7a6.tiff,1371.396746,501.2447276
sd1_10xs8a2.tiff,1309.325421,499.8893895
sd23_10x9a3.tiff,3191.434242,850.7320974
sd5_10x2a6.tiff,695.4002762,321.0782074
sd8_10x2a2.tiff,584.3473539,275.4213538
sd14_10xs7a6.tiff,2515.294495,725.2102375
sd2_10x2a5.tiff,1719.5619,596.0071399
sd23_10xs4a2.tiff,1868.187888,627.8965282
sd7_10x4a2.tiff,1535.771294,511.4701241
sd14_10xs3a1.tiff,3060.67497,801.2691129
sd6_10xs4a2.tiff,968.3479027,396.1909056
sd2_10x6a2.tiff,2231.352182,690.6660814
sd2_10x1a3.tiff,1016.847487,437.9482642
sd23_10xs3a3.tiff,1188.608702,440.5584393
sd7_10x3a3.tiff,767.8365033,332.492422
sd6_10xs7a4.tiff,875.3874139,339.7472539
sd2_10x5a4.tiff,1136.185704,439.3208497
sd14_10xs9a4.tiff,1376.647313,488.9188266
sd20_10xs3a1.tiff,1070.515776,413.379723
sd11_10x1a7.tiff,1018.084397,376.0071396
sd18_10xs4a6.tiff,890.1563865,381.9066344
sd28_10xs7a2.tiff,1492.126349,529.3452326
sd7_10x7a4.tiff,545.9339307,243.0365783
sd5_10xs3a1.tiff,1107.568029,425.7056246
sd18_10xs1a5.tiff,626.9046366,285.237588
sd6_10xs2a7.tiff,341.1294748,203.9827551
sd24_10x2a1.tiff,1163.747778,467.0609623
sd14_10xs5a4.tiff,3326.209792,846.7766917
sd23_10x10a2.tiff,2073.166633,657.0681025
sd5_10xs6a2.tiff,863.1800349,308.274166
sd14_10xs1a3.tiff,1621.729523,495.2203428
sd5_10x4a3.tiff,1658.923856,583.747254
sd14_10x5a1.tiff,919.1364393,412.9188278
sd23_10x8a4.tiff,1748.492892,574.7249554
sd30_10x4a2.tiff,1194.151691,425.5289971
sd7_10x1a2.tiff,669.7164897,288.0660152
sd23_10xs1a2.tiff,775.6201327,330.107645
sd5_10x3a1.tiff,686.4079764,320.6101712
sd28_10xs8a7.tiff,1219.40151,488.5340526
sd14_10xs6a1.tiff,2835.655382,768.783833
sd6_10xs1a2.tiff,983.4068149,380.4335457
sd2_10x3a2.tiff,1453.840461,508.4335459
sd7_10x5a5.tiff,1037.688754,372.8771975
sd23_10xs5a5.tiff,1114.515715,439.5462432
sd10_10x5a9.tiff,1352.741543,459.2375879
sd28_10xs5a3.tiff,2194.142506,690.0904006
sd6_10xs5a5.tiff,465.0007629,208.8944424
sd14_10xs2a6.tiff,744.650926,347.4802285
sd2_10x7a5.tiff,1308.426473,493.730008
sd1_10xs8a1.tiff,1930.952876,628.3157966
sd14_10xs11a2.tiff,1816.546521,596.3919164
sd1_10xs1a2.tiff,2012.510164,624.6761867
sd8_10x2a1.tiff,741.7778996,325.4213527
sd5_10x2a5.tiff,984.6708344,411.9482642
sd10_10x1a11.tiff,1327.39042,485.0609622
sd14_10xs7a5.tiff,1039.038734,432.7178161
sd18_10xs3a4.tiff,1755.965111,567.7127645
sd14_10x9a1.tiff,2696.701992,754.0315256
sd23_10xs4a1.tiff,2194.866234,690.9675967
sd7_10x4a1.tiff,799.9354527,345.906635
sd11_10xs2a9.tiff,922.9525047,365.4213531
sd14_10xs3a2.tiff,2968.597113,783.7056252
sd2_10x6a1.tiff,1096.54149,414.6761868
sd28_10x5a2.tiff,1771.43865,597.5462438
sd10_10x3a3.tiff,1925.222827,596.9360727
sd22_10x5a5.tiff,1046.539265,392.2741663
sd18_10x1a7.tiff,902.6580143,376.6761863
sd28_10x1a5.tiff,1397.214855,497.9310203
sd7_10x5a11.tiff,1337.636768,458.3919158
sd1_10x1a4.tiff,1093.754687,393.3036028
sd25_10x1a1.tiff,1235.791671,439.5878742
sd27_10x3a2.tiff,2183.009377,632.2224309
sd22_10x1a2.tiff,1315.699725,464.759447
sd14_10xs9a8.tiff,1876.13802,594.6000661
sd20_10x3a1.tiff,1221.722449,430.7178156
sd6_10xs7a8.tiff,499.6500932,238.4507914
sd23_10x1b1.tiff,1191.708269,448.3919162
sd25_10x4a2.tiff,878.6964815,369.5218588
sd27_10x6a1.tiff,1088.615005,398.3502872
sd10_10x2a7.tiff,2261.512955,660.7350625
sd17_10x63.tiff,1079.42764,373.7644999
sd22_10x4a1.tiff,1303.34466,461.7716398
sd11_10xs4a3.tiff,841.2345836,323.8650063
sd20_10x6a2.tiff,1367.499675,470.3157951
sd14_10xs5a8.tiff,2164.850245,648.8771981
sd12_10x4a3.tiff,1525.732952,516.3502859
sd6_10xs7a11.tiff,1293.533084,467.9482646
sd18_10x4a4.tiff,1474.365177,508.4995618
sd1_10x47.tiff,1004.063043,423.6467495
sd17_10x1a1.tiff,1230.656622,444.717816
sd14_10x83.tiff,1274.845066,510.5168061
sd12_10x3a1.tiff,1366.756948,495.2375883
sd10_10x1a2.tiff,2340.458297,697.8305154
sd27_10x5a4.tiff,698.0332401,309.0954525
sd28_10x7a3.tiff,1737.047851,599.7300087
sd1_10xs94.tiff,1697.547382,581.587873
sd22_10x3a3.tiff,1638.731677,532.9259688
sd6_10xs5a9.tiff,712.7206557,313.7228689
sd27_10x1a3.tiff,1444.043474,499.6467487
sd12_10x7a6.tiff,1542.459967,506.7838331
sd10_10x5a5.tiff,2018.849821,614.6761869
sd7_10x5a9.tiff,599.1858378,258.3675305
sd3_10xs1a1.tiff,480.2469397,217.681239
sd20_10x4a3.tiff,1219.461824,437.0437182
sd14_10xs7a9.tiff,1339.30908,489.2863578
sd18_10x2a2.tiff,1428.216833,490.0559139
sd29_10xs1a5.tiff,652.739168,271.4802282
sd19_10xs2a1.tiff,870.3394005,323.4629833
sd5_10x2a9.tiff,798.6427776,359.7645
sd12_10x2a5.tiff,1731.988634,576.0904002
sd17_10x4a2.tiff,1081.634305,377.5462437
sd11_10xs2a5.tiff,1626.953975,526.1564149
sd22_10x2a7.tiff,1512.305691,525.1858525
sd29_10xs5a2.tiff,645.1720529,279.9066337
sd12_10x6a2.tiff,1031.784542,401.0954524
sd10_10x4a1.tiff,2029.096684,622.8183217
sd28_10x2a1.tiff,1413.736616,506.3502859
sd12_10x6a3.tiff,842.9441912,356.9949471
sd17_10x4a3.tiff,866.6242491,338.6761882
sd11_10xs2a4.tiff,1699.62093,552.5168065
sd22_10x2a6.tiff,1201.554399,454.17366
sd28_10x6a6.tiff,1450.440014,541.3624789
sd27_10x4a1.tiff,2085.527716,638.9604566
sd5_10x2a8.tiff,1558.651573,507.2447264
sd12_10x2a4.tiff,1732.851901,567.379723
sd22_10x6a1.tiff,1266.487004,459.2203428
sd20_10x4a2.tiff,933.5036986,373.8477601
sd14_10xs7a8.tiff,2717.123732,758.3056909
sd8_10xs1a6.tiff,1082.903845,403.5218582
sd18_10x2a3.tiff,1375.902013,480.8427068
sd29_10xs1a4.tiff,657.7099609,288.0071393
sd25_10x3a1.tiff,1558.909009,535.5878737
sd27_10x1a2.tiff,2132.16623,674.7766922
sd12_10x7a7.tiff,1503.565902,501.185853
sd10_10x5a4.tiff,1210.199233,436.3086559
sd7_10x5a8.tiff,746.3091615,292.4507906
sd22_10x3a2.tiff,661.6196469,278.4924207
sd20_10x1a1.tiff,1268.222137,436.9188269
sd2_10x7a8.tiff,606.5285067,259.6812394
sd6_10xs5a8.tiff,1256.245413,421.8650047
sd14_10x82.tiff,966.7112372,390.6934315
sd10_10x1a3.tiff,2524.513803,706.9259657
sd28_10x7a2.tiff,1806.41103,629.4457396
sd1_10xs95.tiff,1338.107649,489.286359
sd13_10x31.tiff,765.3837605,323.3208487
sd1_10x46.tiff,1474.824248,538.3990571
sd20_10x2a4.tiff,1116.592514,410.6761876
sd12_10x4a2.tiff,1710.906826,544.5828216
sd10_10x6a1.tiff,1970.593126,620.7178169
sd6_10xs7a10.tiff,597.7014805,256.9777032
sd3_10xs3a1.tiff,572.7347221,249.3797237
sd11_10xs4a2.tiff,781.4025058,297.0193324
sd20_10x6a3.tiff,1330.715155,469.1614685
sd25_10x4a3.tiff,1977.674848,603.9482652
sd19_10xs31.tiff,869.9656484,348.6934319
sd10_10x2a6.tiff,1615.320079,534.9604574
sd17_10x62.tiff,625.1629736,289.8233749
sd22_10x1a3.tiff,1110.641556,420.3330402
sd11_10xs1a1.tiff,773.0318106,319.6639938
sd6_10xs7a9.tiff,1442.081066,481.5634886
sd18_10x5a1.tiff,1225.202168,478.1736598
sd28_10x1a4.tiff,1346.151778,504.4335456
sd7_10x5a10.tiff,1283.537814,449.1787128
